Track URI,Track Name,Artist Name(s),Artist Genres,Danceability,Energy,Speechiness,Valence,Tempo,Mood
spotify:track:4sj8qFcEDnRPNv3tBbUVUf,Me and Mrs. Jones,Billy Paul,"classic soul,disco,motown,philly soul,quiet storm,soul",0.303,0.555,0.0482,0.447,67.322,Reflective
spotify:track:6Bh21G1OwdiRGnhnCV6v95,What It's Like,Everlast,rock,0.652,0.584,0.0269,0.417,85.191,Reflective
spotify:track:4sWh622ZgNeokhyhlR7X9e,50 Years,Uncanny X-Men,australian rock,0.375,0.543,0.0271,0.622,165.319,Reflective
spotify:track:6HA97v4wEGQ5TUClRM0XLc,99 Luftballons,Nena,"german pop,new wave pop",0.466,0.438,0.0608,0.587,193.1,Reflective
spotify:track:18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,Bob Dylan,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter",0.38,0.0993,0.0509,0.44,174.874,Reflective
spotify:track:659uoDxjIVHj61UmPyNG0y,Are You Old Enough,Dragon,"australian rock,kiwi rock",0.701,0.427,0.0407,0.662,122.926,Reflective
spotify:track:14WWzenpaEgQZlqPq2nk4v,Work,"Rihanna, Drake","barbadian pop,pop,urban contemporary,canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.725,0.534,0.0946,0.558,91.974,Reflective
spotify:track:5tV7QNSURiLd8trSLrZahV,The Cave,Mumford & Sons,"modern folk rock,modern rock,neo mellow,stomp and holler,uk americana",0.59,0.513,0.0375,0.406,141.988,Reflective
spotify:track:0q1exbzIDRxqJ6VUKH3seg,Sara,Fleetwood Mac,"album rock,classic rock,rock,soft rock,yacht rock",0.741,0.388,0.031,0.589,126.819,Reflective
spotify:track:0Oii8bI6O1ZlhBrOrtJ5GF,I Just Called To Say I Love You,Stevie Wonder,"motown,soul",0.746,0.55,0.0238,0.632,113.545,Reflective
spotify:track:0Yi128S6QgQDnAKg5A0OZw,To Be With You,Mr. Big,"glam metal,hard rock",0.696,0.419,0.0419,0.487,83.653,Reflective
spotify:track:7BHPfjnhrmPLcnAL3mx6cT,The Hardest Thing,98º,boy band,0.723,0.48,0.0282,0.571,87.99,Reflective
spotify:track:4xAJSIcCHcOCli5m325X2H,We're Good,Dua Lipa,"dance pop,pop,uk pop",0.722,0.588,0.0544,0.59,134.01,Reflective
spotify:track:3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,Lauren Spencer Smith,"alt z,gen z singer-songwriter",0.56,0.473,0.0533,0.441,109.414,Reflective
spotify:track:4YMqbFcDIFiCBd02PzUBcM,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Wanz","pop rap,seattle hip hop",0.781,0.526,0.293,0.662,94.992,Reflective
spotify:track:6qJN5BgfZkjiBcw97FhDQb,I Want To Know What Love Is - Single Edit,Tina Arena,"australian dance,australian pop",0.475,0.592,0.042,0.596,166.444,Reflective
spotify:track:2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,"album rock,beatlesque,blues rock,british blues,classic rock,cosmic american,country rock,folk,folk rock,heartland rock,mellow gold,psychedelic rock,rock,soft rock",0.456,0.47,0.0294,0.639,120.336,Reflective
spotify:track:5JOVSWohrjXW0BFTboh8XO,Don't Go,Yazoo,"new romantic,new wave,new wave pop,synthpop",0.803,0.411,0.0521,0.654,126.236,Reflective
spotify:track:3AgY5gLURlcdYBVGv1RVm7,Luck Be A Lady,Frank Sinatra,"adult standards,easy listening,lounge",0.362,0.398,0.0465,0.5,151.186,Reflective
spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,"boy band,rap",0.453,0.538,0.0638,0.516,122.973,Reflective
spotify:track:7hJBjMGJHHQ4cR4Jhzp1d1,"It Ain't Me, Babe (with June Carter Cash)","Johnny Cash, June Carter Cash","arkansas country,outlaw country,rock,country",0.634,0.587,0.03,0.623,105.642,Reflective
spotify:track:1nltT2YKKlDxaZmBOS28pN,Talk To Me,Sunny & The Sunglows,"R&B, Soul",0.482,0.489,0.0366,0.672,122.035,Reflective
spotify:track:7iHwz8MeLAgoeCqnYvApgI,A Million to One,Jimmy Charles,country,0.394,0.317,0.0284,0.423,102.738,Reflective
spotify:track:74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,Frank Sinatra,"adult standards,easy listening,lounge",0.259,0.473,0.0295,0.539,90.348,Reflective
spotify:track:2dR5WkrpwylTuT3jRWNufa,Fly Me To The Moon,"Frank Sinatra, Count Basie","adult standards,easy listening,lounge,big band,harlem renaissance,jazz,jazz piano,swing,vocal jazz",0.67,0.365,0.0564,0.45,119.344,Reflective
spotify:track:6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,"alternative metal,alternative rock,grunge,pop rock,rock",0.389,0.476,0.0316,0.566,148.117,Reflective
spotify:track:41Al942aUUeiSFlIsiWRa2,"Julie, Do Ya Love Me",Bobby Sherman,bubblegum pop,0.425,0.41,0.0341,0.664,82.177,Reflective
spotify:track:2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,"disco,mellow gold,soft rock",0.633,0.357,0.0264,0.674,104.938,Reflective
spotify:track:7bsEgxdswhGfqGspJp4vBd,I Wanna Be Around,Michael Bublé,"adult standards,canadian pop,jazz pop,lounge",0.258,0.501,0.0455,0.491,186.778,Reflective
spotify:track:5uBlr2RNpuu3n7ROgiQa7w,dramatic,Cat & Calmell,pop,0.77,0.519,0.0602,0.571,127.991,Reflective
spotify:track:2J22VgQALSoekF3KCj1nIk,Landslide (Glee Cast Version) (feat. Gwyneth Paltrow),"Glee Cast, Gwyneth Paltrow","glee club,post-teen pop",0.637,0.416,0.0269,0.588,145.922,Reflective
spotify:track:26wqIUptf8HaWyESxVNuHr,I Don't Want A Lover,Texas,"new romantic,new wave pop,scottish rock",0.759,0.449,0.0393,0.46,120.488,Reflective
spotify:track:4QlBUvcyODBn0ukZoYb7v1,Good Morning Starshine,Oliver,"filter house,nu disco",0.648,0.56,0.147,0.698,126.517,Reflective
spotify:track:1X3Vb1oIAW6Ee22JZAEi59,It's Probably Me,"Sting, Eric Clapton","permanent wave,soft rock,sophisti-pop,album rock,blues rock,classic rock,electric blues,mellow gold,rock,singer-songwriter,soft rock",0.791,0.41,0.084,0.511,91.021,Reflective
spotify:track:3iuDPdkt1l3L4MH1kPIuGc,No More Lonely Nights (Ballad),Paul McCartney,"beatlesque,classic rock,mellow gold,rock",0.32,0.426,0.0644,0.429,175.895,Reflective
spotify:track:76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,"dance pop,pop,uk pop",0.836,0.544,0.0943,0.51,97.028,Reflective
spotify:track:0EXCM7BBtzXO3HdqkNIQUS,Hey Girl,"Lady Gaga, Florence Welch","art pop,dance pop,pop,uk pop",0.753,0.461,0.0406,0.586,138.048,Reflective
spotify:track:5S9Zs5g9lTWnLIboN1pdlU,Fingers Crossed,Lauren Spencer Smith,"alt z,gen z singer-songwriter",0.603,0.473,0.0511,0.446,109.494,Reflective
spotify:track:10SDxx0CFWGqgVVBeX22TP,No Pressure,"Justin Bieber, Big Sean","canadian pop,pop,detroit hip hop,hip hop,pop rap,r&b,rap,trap",0.644,0.595,0.215,0.554,148.889,Reflective
spotify:track:4Y1c07v5GBv2c9Hi536tnW,Ain't Nobody (Loves Me Better),"Felix Jaehn, Jasmine Thompson","edm,german dance,pop dance,tropical house,viral pop",0.777,0.564,0.0315,0.465,117.973,Reflective
spotify:track:6sFpmdsk4UDMcDWdy4T1Kc,Candy,Iggy Pop,"alternative rock,glam rock,permanent wave,protopunk,rock",0.624,0.585,0.03,0.646,144.251,Reflective
spotify:track:2KPaSGbVrLAcJKREJK6Qo6,My Thing,Moodbay,"alternative, indie, electronic, dance, electropop",0.747,0.699,0.0269,0.599,116.017,Romantic
spotify:track:0BUoLE4o9eVahDHvTqak67,Unpretty,TLC,"atl hip hop,contemporary r&b,dance pop,girl group,hip pop,r&b,urban contemporary",0.648,0.622,0.0428,0.51,88.684,Romantic
spotify:track:6MLA3OD1vBqdZPPJqKls8Q,Fake,"Lauv, Conan Gray","pop,bedroom pop,pop,pov: indie",0.709,0.66,0.0753,0.476,82.972,Romantic
spotify:track:1x6jPyUfLuTNQ3o5zykG2x,You Give Me Something,Jamiroquai,dance pop,0.639,0.69,0.264,0.579,119.63,Romantic
spotify:track:3OvlDKEAhtjnceGhbrwQOX,Chained To The Wheel,The Black Sorrows,australian rock,0.579,0.609,0.0415,0.614,119.811,Romantic
spotify:track:3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),"Santana, The Product G&B","blues rock,classic rock,mexican classic rock",0.777,0.601,0.126,0.68,97.911,Romantic
spotify:track:5masKPHeAOVNgxdLebIcK7,Stole the Show,"Kygo, Parson James","edm,pop,pop dance,tropical house,pop soul",0.64,0.635,0.226,0.475,100.034,Romantic
spotify:track:2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,"dance pop,pop,uk pop",0.762,0.7,0.0694,0.608,116.073,Romantic
spotify:track:2julHzta3pq6E1ugxyvsbj,It Must Have Been Love,Roxette,"europop,swedish pop,synthpop",0.591,0.7,0.0261,0.682,80.673,Romantic
spotify:track:4KtrE35pTuqwNc22QP58RT,Drop the Game,"Flume, Chet Faker","australian dance,australian electropop,australian indie,downtempo,edm,indietronica,art pop,indietronica",0.559,0.67,0.0474,0.438,78.957,Romantic
spotify:track:1bb2jMLU78mIQJ2r1GB7Rs,You & Me,"Marc E. Bassy, G-Eazy","indie pop rap,indie pop rap,oakland hip hop,pop rap,rap",0.692,0.645,0.178,0.681,85.022,Romantic
spotify:track:2omUHcenJCr58m876oROSx,Beautiful to Me,Little Birdy,"australian alternative rock,australian indie,australian rock,perth indie",0.561,0.695,0.0283,0.541,115.906,Romantic
spotify:track:15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),"The Chainsmokers, Kelsea Ballerini","electropop,pop,contemporary country,country",0.539,0.651,0.0432,0.474,105.159,Romantic
spotify:track:6i1pTt7tsEmn0KTboxWZSV,Love Grows (Where My Rosemary Goes) - Re-Recorded,Edison Lighthouse,,0.566,0.668,0.0299,0.639,117.724,Romantic
spotify:track:0GmtIUZe8STZOT6jDBC69l,Heaven & Hell - US Single Version,The Easybeats,"australian rock,british blues,freakbeat,protopunk,psychedelic rock",0.483,0.676,0.0323,0.502,116.418,Romantic
spotify:track:1qOLh0tI7trd1zdDKxYZTe,Starving,"Hailee Steinfeld, Grey, Zedd","pop,complextro,edm,german techno,pop,pop dance",0.636,0.633,0.126,0.512,99.721,Romantic
spotify:track:0oRfRA3MUFHgIMGSzh3cfY,Horses,"Teddy Cream, Szabo",melbourne bounce,0.676,0.681,0.034,0.448,115.988,Romantic
spotify:track:6Yx181fZzA0YE2EkUsYruq,Big Plans,Why Don't We,"boy band,pop",0.693,0.604,0.0427,0.651,75.014,Romantic
spotify:track:4VkF5uwPL3Exv3WEZeadWM,Tennessee Flat Top Box - 1988 Version,Johnny Cash,"arkansas country,outlaw country,rock",0.656,0.66,0.0432,0.692,97.158,Romantic
spotify:track:2ZS0wDcdfrJPC86u5aJGo9,Seventeen,Winger,"album rock,glam metal,hard rock",0.577,0.676,0.0295,0.676,95.98,Romantic
spotify:track:1I8tHoNBFTuoJAlh4hfVVE,Firestone,"Kygo, Conrad Sewell","edm,pop,pop dance,tropical house,australian pop",0.704,0.634,0.0428,0.411,113.927,Romantic
spotify:track:7utcI11TJOG04Vl3noomNX,This Is Tomorrow,Bryan Ferry,"glam rock,melancholia,new romantic,new wave,new wave pop,solo wave,sophisti-pop",0.421,0.66,0.0407,0.512,119.46,Romantic
spotify:track:4VNu1KwwmGgHjImpQotEsn,Straight Back Down,Dean Lewis,"australian pop,pop",0.664,0.627,0.0422,0.461,114.898,Romantic
spotify:track:1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),"Cheat Codes, Demi Lovato","edm,pop,pop dance,pop,post-teen pop",0.741,0.667,0.134,0.595,112.956,Romantic
spotify:track:2jaN6NgXflZTj2z9CWcqaP,Time Is On My Side - Mono Version,The Rolling Stones,"album rock,british invasion,classic rock,rock",0.508,0.645,0.0395,0.412,99.302,Romantic
spotify:track:2i3ziETyx5OGbBRD7Ud92p,I Love You Always Forever,Betty Who,"australian dance,dance pop,electropop,metropopolis",0.747,0.687,0.0449,0.558,106.045,Romantic
spotify:track:5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),"Silk City, Dua Lipa, Diplo, Mark Ronson","edm,dance pop,pop,uk pop,edm,electro house,moombahton,pop dance,pop soul",0.588,0.67,0.0473,0.505,118.159,Romantic
spotify:track:1uLwVWTOpMqNkBsjpR1WB8,You Don't Have To Say You Love Me,Dusty Springfield,"adult standards,british invasion,soul",0.243,0.655,0.0363,0.575,111.965,Romantic
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,pop,0.652,0.698,0.042,0.47,96.021,Romantic
spotify:track:0LfJkvPNCNEMLpZJgDQiV1,The Wonder of You,Elvis Presley,"rock-and-roll,rockabilly",0.448,0.691,0.0286,0.633,88.836,Romantic
spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,"dance pop,neo mellow,pop,pop rock",0.481,0.638,0.0276,0.497,79.064,Romantic
spotify:track:5dL5jv5GSCRoDhTtnY8maL,Mesmerize,"Ja Rule, Ashanti","dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap,urban contemporary,dance pop,hip pop,r&b,urban contemporary",0.769,0.646,0.199,0.433,90.079,Romantic
spotify:track:2rtSjGAgCkHL5mKboZMVgD,Free Loop,Daniel Powter,"canadian pop,neo mellow,pop rock",0.6,0.657,0.0336,0.678,75.331,Romantic
spotify:track:62O8L1OHrH15XcNcx586S6,For The Love Of Him,Bobbi Martin,"country, pop",0.475,0.606,0.0313,0.659,113.766,Romantic
spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",0.552,0.608,0.0345,0.637,112.367,Romantic
spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,"dance pop,pop",0.624,0.654,0.183,0.564,73.898,Romantic
spotify:track:5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander","electro house,alt z,pop,uk dance,swedish pop",0.658,0.678,0.058,0.662,97.976,Romantic
spotify:track:7GyPQhLE8lYMlyFY8n5s1A,F**kin' Perfect,P!nk,"dance pop,pop",0.563,0.671,0.0372,0.45,91.965,Romantic
spotify:track:6oJ6le65B3SEqPwMRNXWjY,Higher Love,"Kygo, Whitney Houston","edm,pop,pop dance,tropical house,dance pop",0.693,0.678,0.0324,0.404,103.952,Romantic
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,"detroit hip hop,hip hop,rap",0.908,0.669,0.0738,0.662,112.238,Romantic
spotify:track:1SXP53Ue7P7ZBiDeRUG9H4,Ulysses,Franz Ferdinand,"alternative rock,dance rock,indie rock,modern rock,rock,scottish rock",0.701,0.618,0.0759,0.543,98.818,Romantic
spotify:track:7soJgKhQTO8hLP2JPRkL5O,One Call Away,Charlie Puth,"pop,viral pop",0.667,0.613,0.0344,0.47,91.024,Romantic
spotify:track:0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,"Khalid, Disclosure","pop,pop r&b,edm,house,indietronica,uk dance",0.79,0.694,0.0708,0.508,103.007,Romantic
spotify:track:7fCNUWi6uflDTQ08srxMZk,No Excuses,Meghan Trainor,"hip pop,pop",0.827,0.658,0.0517,0.523,115.016,Romantic
spotify:track:2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars","pop rap,dance pop,pop",0.633,0.673,0.258,0.659,86.776,Romantic
spotify:track:6JHLoGr7Gss3HhBp5RdKiH,Sorry,Toni Braxton,"contemporary r&b,dance pop,r&b,urban contemporary",0.699,0.68,0.0276,0.578,94.979,Romantic
spotify:track:5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty,"neo mellow,pop rock,post-grunge",0.521,0.673,0.0284,0.543,108.031,Romantic
spotify:track:3gU67Zv2F5tDliqIfwuGar,Cigarettes Will Kill You,Ben Lee,"australian alternative rock,australian pop,australian rock,pop rock",0.709,0.613,0.0279,0.533,114.948,Romantic
spotify:track:5odolvi4Flv8SeSje9WzcS,Live In Life,The Rubens,australian indie,0.695,0.691,0.0351,0.563,104.015,Romantic
spotify:track:6WzLKctOOeLdAFn1FjZ7f6,2 Hearts,Kylie Minogue,"australian dance,australian pop,dance pop,eurodance,new wave pop",0.667,0.621,0.035,0.492,111.996,Romantic
spotify:track:7LP4Es66zdY7CyjepqmvAg,Down,"Jay Sean, Lil Wayne","dance pop,pop,pop rap,hip hop,new orleans rap,pop rap,rap,trap",0.657,0.695,0.0321,0.683,65.997,Romantic
spotify:track:0pRg3uYbv1BdeNQXpo76Mx,We're Going Home,Vance Joy,"folk-pop,modern rock",0.589,0.688,0.0301,0.453,95.902,Romantic
spotify:track:6LtidZ09rh1n991F8qYPui,What Goes Around...Comes Around - Radio Edit,Justin Timberlake,"dance pop,pop",0.717,0.7,0.0624,0.499,75.979,Romantic
spotify:track:4BHWe17hBiYtvgBT2KTRv3,Bow Chicka Wow Wow,Mike Posner,"dance pop,pop,pop dance,pop rap",0.614,0.648,0.0443,0.585,73.49,Romantic
spotify:track:04JL2liXXV9B9coeGuUsPw,What Lovers Do (feat. SZA),"Maroon 5, SZA","pop,pop,r&b,rap",0.796,0.606,0.0657,0.42,110.007,Romantic
spotify:track:5PKWUDfQFtc5qqo8cs1gQp,Set Fire to the Rain,Adele,"british soul,pop,pop soul,uk pop",0.603,0.67,0.0249,0.445,107.995,Romantic
spotify:track:59zGWeM47BIpJBTUshvOD4,Words Of Love,The Mamas & The Papas,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",0.439,0.697,0.045,0.627,115.904,Romantic
spotify:track:43PBE5b3RJgwfi1i9xKtEs,Gold Digger,"Kanye West, Jamie Foxx","chicago rap,hip hop,rap,contemporary r&b,hip pop,r&b,southern hip hop,trap,urban contemporary",0.686,0.672,0.338,0.625,92.472,Romantic
spotify:track:4NctFqJyGAqurHFEUQvWgR,Stronger (feat. Kesha),"Sam Feldt, Kesha","edm,pop dance,tropical house,dance pop,pop",0.648,0.672,0.0436,0.435,104.987,Romantic
spotify:track:6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G","scandipop,uk contemporary r&b,uk pop,chicago rap,rap",0.717,0.671,0.0337,0.699,110.054,Romantic
spotify:track:1VN2vWSkSmMKOhxr8lHzSx,Seven Wonders - 2017 Remaster,Fleetwood Mac,"album rock,classic rock,rock,soft rock,yacht rock",0.707,0.625,0.0303,0.634,119.049,Romantic
spotify:track:0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,pop,0.707,0.681,0.0668,0.646,117.999,Romantic
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,pop,0.613,0.622,0.0334,0.484,80.003,Romantic
spotify:track:45rVezUW4TqYwQkD7kz6eF,good 4 u,Olivia Rodrigo,pop,0.629,0.649,0.119,0.685,83.387,Romantic
spotify:track:7F1cvZrjJyVKi1dbB0IpS3,When The War Is Over,Cold Chisel,australian rock,0.562,0.661,0.0246,0.455,92.836,Romantic
spotify:track:1mVTTCmWniYZrjHwHRqWyw,Lay Down (Candles In The Rain) - Long Version,"Melanie, The Edwin Hawkins Singers","folk,persian pop",0.286,0.66,0.0617,0.66,92.113,Romantic
spotify:track:2xRUyAQeYVYCohZrEBpbiu,Worst Day of My Life,Amy Shark,australian pop,0.676,0.646,0.0461,0.635,104.005,Romantic
spotify:track:2YEgbPleCGhJ3rQoCSWZRB,Under The Water,Merril Bainbridge,,0.625,0.641,0.0249,0.608,103.92,Romantic
spotify:track:64VKnOE7xkcDBlShRUpJgd,The Brick Track Versus Gitty Up - Rickidy Raw Hide Radio Mix,Salt-N-Pepa,"girl group,golden age hip hop,hip hop,hip pop,old school hip hop,queens hip hop",0.819,0.67,0.0421,0.664,103.989,Romantic
spotify:track:55c4EJs1SiBApX0mFZ7830,Ahead of Myself,Jamie Lawson,"devon indie,indie anthem-folk",0.668,0.66,0.0278,0.429,94.014,Romantic
spotify:track:1lmI6RUBH3b5sxI0PYBk4u,Our Way Home,Optacure,,0.64,0.676,0.0418,0.562,119.993,Romantic
spotify:track:3dFAXD9FtN2gmoZToyoJl2,Turtle Power,Partners In Kryme,,0.622,0.627,0.0441,0.55,105.937,Romantic
spotify:track:7F1MfYFvrXgywSQdmxCkZR,Lightning's Girl,Nancy Sinatra,"lounge,sunshine pop",0.56,0.647,0.0287,0.54,92.194,Romantic
spotify:track:6A5gPYjdXoAnH61WNTmFub,I Love You,Matt B,,0.668,0.611,0.0378,0.531,98.018,Romantic
spotify:track:6XrWIKoIwqomse4ZmBnjQd,Life Goes On,E^ST,"australian indie,australian pop",0.701,0.605,0.0297,0.505,106.968,Romantic
spotify:track:72WZtWs6V7uu3aMgMmEkYe,You Can't Always Get What You Want,The Rolling Stones,"album rock,british invasion,classic rock,rock",0.319,0.627,0.0687,0.497,85.818,Romantic
spotify:track:1KONmY3enP3r3nIPQidWAy,Now That We Found Love,"Heavy D & The Boyz, Aaron Hall","contemporary r&b,east coast hip hop,new jack swing,old school hip hop,contemporary r&b,new jack swing,r&b",0.744,0.697,0.0631,0.683,119.955,Romantic
spotify:track:25ay7ksy4YOD3FNOah0yoE,Welcome To New York,Taylor Swift,pop,0.789,0.634,0.0323,0.658,116.992,Romantic
spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,pop,0.717,0.653,0.0658,0.412,106.966,Romantic
spotify:track:0UOxp1BpnD8uPQMKU4wKjz,I Shot The Sheriff,Eric Clapton,"album rock,blues rock,classic rock,electric blues,mellow gold,rock,singer-songwriter,soft rock",0.73,0.639,0.0524,0.658,94.395,Romantic
spotify:track:02qR8in5oufUTXSaMkNOOF,Break Me Shake Me,Savage Garden,"boy band,dance pop,pop rock",0.753,0.676,0.0277,0.643,110.16,Romantic
spotify:track:2XPc8gL9PwxGURQFcFaDJR,Cheerleader - Felix Jaehn Remix Radio Edit,"OMI, Felix Jaehn","reggae fusion,edm,german dance,pop dance,tropical house",0.777,0.663,0.0305,0.614,118.016,Romantic
spotify:track:5viJfHHj5qnP55zoEWMh97,2step (feat. Budjerah),"Ed Sheeran, Budjerah","pop,singer-songwriter pop,uk pop,australian indigenous,australian r&b",0.727,0.621,0.0555,0.565,94.958,Romantic
spotify:track:632GESqggMN84rS3sRXy0K,Two Wrongs (feat. Claudette Ortiz),"Wyclef Jean, Claudette Ortiz",rap kreyol,0.662,0.613,0.189,0.401,83.015,Romantic
spotify:track:4RiZRDKcQcsXIu7gY4YYVQ,One of Them Ones,"Blxst, Bino Rideaux","pop rap,westcoast flow,cali rap,westcoast flow",0.601,0.691,0.35,0.513,97.799,Romantic
spotify:track:2GOZBSkMkbQZQ3Vu1UK3Y2,I Like That,Bazzi,pop,0.671,0.683,0.07,0.7,74.485,Romantic
spotify:track:285hMzLhJwHVLe9QT9qilk,Breakeven,The Script,"celtic rock,pop",0.63,0.696,0.0242,0.491,94.034,Romantic
spotify:track:2QbFClFyhMMtiurUjuQlAe,Don't Wanna Know (feat. Kendrick Lamar),"Maroon 5, Kendrick Lamar","pop,conscious hip hop,hip hop,rap,west coast rap",0.775,0.617,0.0701,0.485,100.048,Romantic
spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Flowers,Miley Cyrus,pop,0.707,0.681,0.0668,0.646,117.999,Romantic
spotify:track:7rPNyuPXnhKUF1t7d4nZkQ,Obsession,Animotion,"new romantic,new wave pop,synthpop",0.724,0.66,0.138,0.422,114.808,Romantic
spotify:track:3kgutGd839IOYRl6ekeq6V,All I Have (feat. LL Cool J),"Jennifer Lopez, LL COOL J","dance pop,pop,urban contemporary,east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",0.699,0.668,0.106,0.472,83.074,Romantic
spotify:track:72OrfuJ9RxfLCoqAMeKHCZ,Candy Girl,New Edition,"boy band,contemporary r&b,new jack swing,r&b,urban contemporary",0.839,0.623,0.108,0.668,103.799,Romantic
spotify:track:1AExaZrUg8W8Y2ZwXhaoiR,Naughty Girl,Holly Valance,"australian pop,bubblegum dance,europop,talent show",0.662,0.627,0.0331,0.413,109.01,Romantic
spotify:track:5KG3Jt9obEx9s4AN5ToXSh,I Don't Want You Back,Eamon,,0.817,0.639,0.0548,0.522,68.511,Romantic
spotify:track:3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),"Marshmello, Halsey","brostep,edm,pop,progressive electro house,electropop,etherpop,indie poptimism,pop",0.63,0.633,0.0457,0.452,93.995,Romantic
spotify:track:5jYYumalS1qELrcChOCZrK,Year of the Cat - 2001 Remaster,Al Stewart,"art rock,folk rock,mellow gold,progressive rock,singer-songwriter,soft rock,symphonic rock",0.531,0.607,0.0328,0.534,116.652,Romantic
spotify:track:5KONnBIQ9LqCxyeSPin26k,Trumpets,Jason Derulo,"dance pop,pop",0.635,0.691,0.258,0.638,82.142,Romantic
spotify:track:1lzr43nnXAijIGYnCT8M8H,It Wasn't Me,"Shaggy, Rik Rok","dance pop,pop rap,reggae fusion,reggae fusion",0.853,0.606,0.0713,0.654,94.759,Romantic
spotify:track:2GFExyKXf9383tSRSrEHEt,Can't Take My Eyes Off of You - (I Love You Baby),Ms. Lauryn Hill,"alternative r&b,conscious hip hop,hip hop,neo soul,new jersey rap,r&b,soul",0.747,0.662,0.0796,0.63,88.926,Romantic
spotify:track:6uBhi9gBXWjanegOb2Phh0,Stay,"Zedd, Alessia Cara","complextro,edm,german techno,pop,pop dance,canadian contemporary r&b,canadian pop,pop",0.69,0.622,0.0622,0.544,102.04,Romantic
spotify:track:5SPQAfrZLAAEpNxQyporhP,Stand By You,Marlisa,"australian pop,australian talent show",0.513,0.849,0.209,0.584,171.887,Workout
spotify:track:7JFysVNd8IeMpKLt4SEjN4,God Gave Rock 'N' Roll To You II,KISS,"glam rock,hard rock,rock",0.444,0.735,0.0526,0.347,145.244,Workout
spotify:track:1aMJNAWp1vQn1U3MkggXRS,Rock 'N' Roll Is King,Electric Light Orchestra,"album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock",0.365,0.874,0.107,0.699,160.126,Workout
spotify:track:0wIhWLNLIOmzQ89B3rtTd3,It's Not Over,Daughtry,"alternative metal,neo mellow,pop rock,post-grunge",0.426,0.92,0.0599,0.296,145.944,Workout
spotify:track:6Epe685KrDmgqzlUYJHZSg,The Door,Silverchair,"alternative metal,alternative rock,australian alternative rock,australian psych,australian rock,grunge,nu metal,post-grunge",0.197,0.834,0.0582,0.343,184.298,Workout
spotify:track:22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,"dance pop,pop",0.621,0.82,0.0367,0.452,144.905,Workout
spotify:track:1ru7HnyTXzFsY2rq7H2jzt,Bless My Soul,Powderfinger,"australian alternative rock,australian rock",0.135,0.968,0.147,0.275,215.537,Workout
spotify:track:00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,rock,soft rock",0.357,0.653,0.0654,0.522,176.647,Workout
